product,observations,price_elasticity,r2,se,t_stat,p_value,ci_95_lower,ci_95_upper,bootstrap_lower,bootstrap_upper,avg_price,avg_demand,min_price,max_price
SRS-XB2 Portable Bluetooth Wireless Speaker (Red),14,-1.438985183288838,0.3153933261651932,0.6120121073028669,-2.3512364643085832,0.03663026321548725,-2.772445014589669,-0.10552535198800728,-2.8392277435689794,-0.8577008204611792,90.34714285714286,5.0,79.99,99.99
Boytone - Portable Bluetooth Speaker - Blue,21,-1.4379372431605972,0.03940907144582495,1.6286744043246464,-0.8828880955840028,0.38833114886221287,-4.8467919482111315,1.970917461889937,-6.466448682376399,3.916307291773496,23.03761904761905,6.809523809523809,20.99,26.99
Logitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,13,-1.4336997106408236,0.21436823160727603,0.8275441265423489,-1.7324752416902751,0.11109508736249005,-3.255112052474339,0.38771263119269217,-4.528045668783808,-0.12035111718593018,37.06692307692308,2.5384615384615383,29.99,44.99
TL-SG1008P 8-Port Gigabit Desktop Switch with 4-Port PoE,20,-1.4023682605794698,0.11331565238307995,0.9246244868331103,-1.5166895107684832,0.14671108770972016,-3.3449322239136388,0.5401957027546989,-3.0741422151775315,1.291479562479142,59.184000000000005,2.1,49.99,86.52
EcoXGear Ecostone Bluetooth Speaker,28,-1.381506499379933,0.05665067845562766,1.1056049423793894,-1.2495480496014892,0.22259663083304768,-3.654110005949823,0.8910970071899567,-4.028306827220633,0.6806078502031566,103.53428571428569,3.5,83.59,132.99
PYLE - Amplifier - Black,13,-1.3755444273424893,0.1486605443596336,0.9925029368760129,-1.385934868537651,0.19321966403280724,-3.5600286627453377,0.8089398080603589,-12.065599251987491,9.67337554186172,176.1207692307692,4.230769230769231,143.33,368.99
Canon Black EOS Rebel T5i Digital SLR Camera with 18 Megapixels and 18-135mm Lens Included,82,-1.3622636669497927,0.33202043867858433,0.21603064274327505,-6.30588165480149,1.4753634204789407e-08,-1.7921783469432715,-0.932348986956314,-1.9386506284811569,-0.7850063484111811,959.129756097561,5.524390243902439,399.0,1428.99
GoPro HERO6 Black Camera,36,-1.3445063002841562,0.13218172776929493,0.5908157524324471,-2.2756778145279477,0.029285368217417847,-2.545188369183413,-0.1438242313848992,-2.6942405792875532,-0.31186098864648465,597.8830555555555,2.8333333333333335,499.0,778.0
Apple - iPad Pro 12.9-inch (Latest Model) with Wi-Fi + Cellular - 512 GB - Gold,36,-1.3360263419715306,0.030198363550868135,1.298450249766466,-1.0289391851646397,0.31077285448297787,-3.974794732681651,1.30274204873859,-3.75424396990829,1.1141694044508315,1157.492777777778,6.333333333333333,979.99,1299.0
CORSAIR HYDRO SERIES H100i v2 AIO Liquid CPU Cooler,48,-1.3204564584105642,0.037621732846102596,0.9846880675272256,-1.3409896006219808,0.18650820856507927,-3.3025307358445937,0.6616178190234652,-4.733352644643416,0.8461392024210584,117.37104166666667,3.9791666666666665,73.0,159.89
Seagate Backup Plus Ultra Slim 2TB Portable External Hard Drive,44,-1.3093742825540635,0.024970288265693474,1.2625143074754284,-1.0371163913162602,0.3056160078246041,-3.8572313060167245,1.2384827409085972,-3.532993954744702,2.7271684038708552,89.60272727272725,6.363636363636363,69.95,148.5
Sony XBR55X700D 55-Inch 4K Ultra HD Smart LED TV (2016 Model),38,-1.2796555238874776,0.02888861682353716,1.2365536779804986,-1.034856429344314,0.30763786115577263,-3.787502620090039,1.2281915723150834,-2.522012429842236,0.6462916959817658,767.0544736842105,6.947368421052632,629.99,848.0
Spartan - 3-Target 24x DVD/CD Duplicator - Black,33,-1.2550821147441278,0.570225195884773,0.1956989826121805,-6.413329788389049,3.8065485220177636e-07,-1.6542128212277667,-0.8559514082604889,-1.740473290736061,-1.0891093835670387,335.6566666666667,12.878787878787879,276.99,464.99
"Samsung Galaxy Tab E Lite Kids 7; 8 GB Wifi Tablet (White) SM-T113NDWACCC""",52,-1.2310651068482634,0.8650986478360019,0.06874978661038783,-17.906457133093912,2.1422262063546599e-23,-1.3691531171995408,-1.092977096496986,-1.3888395861071257,-1.1264911467065304,60.772692307692324,14.23076923076923,14.98,129.99
"Portable Bluetooth Wireless Speaker, Red",17,-1.2093581777449713,0.006068561471844314,3.9961764145752947,-0.30262882622850856,0.7663288985439166,-9.727006580566368,7.3082902250764255,-13.10610443509974,9.101103730998274,14.305294117647058,8.0,13.01,15.99
"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",22,-1.1841039907800606,0.0609067285466357,1.0396725433781204,-1.1389201324223213,0.2681949847390091,-3.3528229133927248,0.9846149318326036,-2.375165333890156,0.08820021450187537,259.03363636363633,5.636363636363637,179.95,379.95
21.5 iMac with Retina 4K Display (Mid 2017),49,-1.1249349854670525,0.03012730969094013,0.9310128688132908,-1.2082915533712688,0.23297958678912487,-2.997891292462525,0.7480213215284199,-2.7599303899027285,1.5934119341142738,1340.451224489796,4.612244897959184,1103.99,2085.39
8GB Clip Jam MP3 Player (Green),43,-1.1231266506113757,0.011108968538888986,1.6549091417827853,-0.678663633099195,0.5011640394172909,-4.465283464799686,2.219030163576935,-3.531093898548072,1.917825351005403,33.59813953488373,10.883720930232558,29.99,39.99
"HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",38,-1.1205826032005057,0.09420130034564445,0.5791352810005292,-1.9349237388275808,0.06088685090863146,-2.2951233923538066,0.05395818595279489,-2.380773715744793,-0.46624919018019534,283.14631578947365,5.315789473684211,181.99,499.99
PowerShot G9 X Digital Camera Accessory Kit (Silver),78,-1.1112589486764828,0.1524171044271907,0.3005956653641327,-3.6968561982766337,0.0004098829414934098,-1.709947101960139,-0.5125707953928265,-1.687441915717794,-0.5853748503271106,558.2373076923075,8.91025641025641,379.0,829.98
Olympus TG-5 Waterproof Camera with 3-Inch LCD,45,-1.1090282494679133,0.0231824253262235,1.0978314766447035,-1.0101989905203215,0.3180508926766105,-3.3230164244840497,1.104959925548223,-3.341031508910337,0.5006076230944566,473.6495555555557,6.022222222222222,399.0,565.72
PA248Q 24 LED Backlit IPS Widescreen Monitor,24,-1.104724433407285,0.0004106335457169097,11.62053760037372,-0.09506655125592096,0.9251225674740837,-25.204244397388287,22.994795530573718,-23.450311341075338,20.24965435168141,325.68125000000003,3.0833333333333335,321.68,329.99
Details About Razer Mamba Chroma Professional Grade Esports Wired/wireless Ergonomic Gaming,35,-1.0901707386713888,0.06632234833659378,0.7120427768819808,-1.5310466927917192,0.13528897026540426,-2.5388326606760847,0.3584911833333069,-2.297506795196047,0.9304326027295939,128.746,3.5714285714285716,89.99,159.89
E100 1080p Dash Camera,31,-1.0621102993191467,0.07363641618635586,0.6995440009131302,-1.5182894827669893,0.13976899503244009,-2.4928384259627876,0.368617827324494,-2.558374676018311,0.30219478558209906,62.43354838709678,2.4193548387096775,49.99,79.99
Alpha a5100 Mirrorless Digital Camera with 16-50mm Lens Deluxe Kit (Black),66,-1.0513971152918378,0.08929403083835497,0.41971517508487366,-2.5050252592826245,0.014800740743221553,-1.8898745669260322,-0.21291966365764325,-1.8580118849528509,-0.30863995634318414,571.3124242424242,4.9393939393939394,430.0,1046.0
Details About Wd Red Pro 8tb Nas Desktop Hard Drive Intellipower 6 Gbs 128 Mb Cache Wd8001ffwx,25,-1.0460759667977082,0.018201565254964414,1.601976369665222,-0.6529908846385263,0.5202366402218841,-4.360016575617136,2.2678646420217197,-3.4351036713683007,4.30008222105201,352.35,4.84,318.99,447.99
240GB SSD Plus SATA III 2.5 Internal SSD,33,-1.027869464247348,0.017319083509415578,1.39059583837274,-0.739157586901849,0.4653717325541532,-3.8640083751114367,1.8082694466167406,-2.766165360892753,1.3242130941004804,85.34848484848483,3.5454545454545454,74.99,105.85
8GB Clip Jam MP3 Player (Black),35,-0.9877440041391604,0.06734863438201333,0.6398566683529499,-1.543695725922033,0.1321986219336244,-2.2895421840782046,0.3140541757998837,-1.9737049327167226,-0.07443615255893847,36.298,3.6285714285714286,29.92,50.74
ProSafe 16-Port 10/100 Desktop Switch,18,-0.9851317191938669,0.06043982916163804,0.9710352515120346,-1.0145169474124467,0.32543297108215385,-3.0436344946046363,1.0733710562169028,-3.4381062388192536,0.5362955609843132,55.480555555555554,2.2222222222222223,48.72,72.83
W650D-Series 48-Class Full HD Smart LED TV,56,-0.9747195580654856,0.0017088479457086914,3.205971823585827,-0.3040324780444507,0.7622716444518682,-7.402306065687205,5.452866949556234,-9.507631724962216,4.72675300140061,448.1392857142857,6.446428571428571,400.99,478.0
Kenwood KDC-HD262U CD Receiver with Built-in HD Radio,15,-0.9524497540317356,0.027098902545056647,1.5828103917660474,-0.6017459570561852,0.557692248859752,-4.3719037135238805,2.4670042054604098,-3.7312655128808134,4.822539941421291,77.55533333333332,2.466666666666667,66.67,99.99
Solo - Pro Collection Flip Cover for Apple iPad Air - Silver,27,-0.9434582590002069,0.2859763922071351,0.29815622449973206,-3.164308444618954,0.00405505805444148,-1.5575224981007714,-0.32939401989964245,-1.156471818561168,-0.6793912849407903,25.693703703703704,9.296296296296296,19.99,44.99
RE270K AC750 Wi-Fi Range Extender with Smart Plug,20,-0.9409284413997875,0.060961799511016546,0.870428463739118,-1.080994568304696,0.29397055121111926,-2.76963078532238,0.8877739025228047,-2.605939076029842,0.25491987235812696,54.85549999999999,3.8,39.99,79.98
Russound - Acclaim 5 Series 100W 2-Way Indoor/Outdoor Speakers (Pair) - Black,14,-0.9251756185347536,0.18709853112357944,0.5566950007960836,-1.6619075386194169,0.12241136926715081,-2.138109828478747,0.28775859140923987,-174.17193354965667,-0.44564269165001424,121.56142857142856,7.571428571428571,99.99,199.99
Boombox+ Bluetooth Wireless Speaker,19,-0.9132236778139129,0.1821016989051515,0.46940245518502133,-1.945502559107735,0.06844249371927667,-1.9035762900364124,0.07712893440858659,-1.8567379304582883,-0.28316199283390026,60.91789473684211,2.8947368421052633,44.95,74.99
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,23,-0.8936552378860118,0.028494556108488056,1.1386808822078316,-0.7848162306486341,0.4413256426677741,-3.2616717652521263,1.474361289480103,-7.417403574454596,0.36669704509013445,140.77434782608697,3.739130434782609,127.12,195.53
Pioneer TS-SWX2502 10 inch Shallow-Mount Pre-Loaded Enclosure,29,-0.8881817337684567,0.040557479034739385,0.8313692553287201,-1.068336034891347,0.2948280363272225,-2.594010542315413,0.8176470747784995,-1.6248335178624533,4.106416558336752,110.23137931034479,5.206896551724138,94.6,199.99
H6 Handy Recorder Kit with Resident Audio R100 Headphones,58,-0.8714122685189178,0.07500674080769631,0.4089298309696422,-2.130957935870443,0.03749690753697635,-1.6905971570688827,-0.0522273799689531,-1.6145847151333435,-0.4336887670156222,421.20655172413797,9.275862068965518,349.99,559.0
Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,22,-0.869459967279168,0.008177295047314903,2.141148464143787,-0.40607177962638474,0.689001746357325,-5.335817398652494,3.596897464094158,-4.422216432926427,2.311344484823891,180.96181818181813,3.4545454545454546,169.89,199.99
Actiontec 300 Mbps Wireless-N ADSL Modem Router (GT784WN),29,-0.8253791088160691,0.06288030261261035,0.6132136475367624,-1.3459894640824792,0.1894994884048654,-2.0835895839541827,0.43283136632204444,-1.870190369890177,0.395815660596679,65.44655172413793,2.310344827586207,45.61,87.99
CapturePRO Camera Clip with PROplate,16,-0.8219002882300318,0.3808520353324656,0.28007490625121456,-2.934573108427016,0.01087279566863459,-1.4226012187772183,-0.22119935768284538,-1.279829043942218,-0.34607927865338556,144.95,4.6875,79.95,309.95
"ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",21,-0.764610965878704,0.0167097765684201,1.3456101703630072,-0.5682262089862429,0.5765360120282954,-3.5810054203048787,2.051783488547471,-4.005322044878522,2.3991841457425633,198.46428571428575,2.142857142857143,170.99,233.95
Dual - 3-Way Indoor/Outdoor Speakers (Pair) - Black,28,-0.7398879178828286,0.04044723263185557,0.7067556454024752,-1.0468793885070216,0.30479043383417753,-2.1926449529346583,0.7128691171690011,-2.317941706139816,1.9268447452077193,67.18642857142856,3.4285714285714284,56.36,129.99
Seagate - SkyHawk Surveillance HDD 6TB Internal SATA Hard Drive for Desktops,18,-0.730708768169727,0.01986007142755264,1.2833288724219976,-0.5693854349202608,0.5770016186283493,-3.4512444454604445,1.9898269091209908,-5.6956943731321825,0.6657576472615274,214.59666666666666,3.5555555555555554,197.91,268.99
"LG - 28 Class (27.5"" Diag.) - LED - 720p - HDTV""",23,-0.7056720737069285,0.09680079182705359,0.4703764854037555,-1.5002282120910087,0.1484408582605102,-1.6838735249869177,0.2725293775730605,-1.5563397712341396,0.4020068228359945,142.7939130434782,2.0434782608695654,105.99,299.99
Dell DW316 External USB Slim DVD R/W Optical Drive 429-AAUX,55,-0.6958045633288671,0.14409503634384402,0.2329365291020067,-2.987099387164659,0.004258503094017117,-1.1630160737384612,-0.22859305291927295,-1.7751734467920959,-0.38032996116317846,36.82472727272728,3.090909090909091,24.99,216.99
64GB Extreme PRO UHS-II SDXC Memory Card with 64GB SanDisk Extreme PRO UHS-I SDXC Memory Card Kit,26,-0.685370146590558,0.07820156274588264,0.4803190708280449,-1.4269059635900272,0.16648827245744147,-1.6766999859950675,0.3059596928139515,-1.568491362128592,0.17678363081488527,173.4634615384615,7.038461538461538,119.95,239.9
VPL-HW45ES Full HD Home Theater Projector (Black),35,-0.6699994743940749,0.007573230822239929,1.3351379186306802,-0.5018204224783216,0.619125660097606,-3.386357994052863,2.046359045264713,-3.7290916715921427,2.2275890097844173,1705.510857142857,6.8,1439.99,1999.98
CORSAIR K70 RGB RAPIDFIRE Mechanical Gaming Keyboard - USB Passthrough and Media Controls - Fastest and Linear - Cherry MX Speed - RGB LED Backlit,16,-0.6511287817769431,0.00707004437507297,2.062296533265424,-0.31572995021523453,0.7568651217768082,-5.074314932861853,3.772057369307967,-3.68048346273857,5.28805197098108,169.81750000000002,3.125,139.99,224.36
"Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""",82,-0.6487277071586443,0.020763937494971185,0.49808824979575994,-1.3024352761275813,0.19650473794980355,-1.6399549136338332,0.34249949931654466,-1.2551234808975935,0.033626805039048246,1110.7565853658537,7.878048780487805,798.0,2196.0
Level Active Wireless In-Ear Headphones (Black),24,-0.6408661941723935,0.03318931213687615,0.7374415748873315,-0.8690399565149374,0.3942076473080266,-2.170226415483952,0.8884940271391649,-3.132094122159362,1.1470633456733423,64.93124999999999,6.75,32.93,99.99
XBR-X850E-Series 75-Class HDR UHD Smart LED TV,116,-0.6353812763251283,0.011018984662137576,0.5637741712314633,-1.1270138093365507,0.26210328948602046,-1.752213567310758,0.48145101466050133,-1.36359895323892,0.3740741078011361,2841.098103448275,4.9655172413793105,2298.0,4999.99
Samsung 128GB Pro PLUS MicroSDXC Memory Card Nintendo Switch Galaxy Note 8 S8 S7,16,-0.6066244950155965,0.007440583664124367,1.8725381722398817,-0.32395841324290225,0.7507585914793559,-4.622819439451989,3.409570449420796,-6.134609106398051,4.810591026803617,93.67750000000001,5.25,68.99,129.99
Theta S Spherical VR Digital Camera,31,-0.599760378595242,0.012397234905525467,0.9940483446653853,-0.6033513176837815,0.5509652906798576,-2.632817518817834,1.43329676162735,-5.3140283730206805,2.708520386576712,322.33451612903224,5.516129032258065,207.5,461.45
"JBL - 6 x 9"" 3-Way Car Speakers with Polypropylene Cones (Pair) - Black""",16,-0.5817356588289291,0.011280489595545284,1.4555738519996766,-0.3996606960407656,0.6954372409364302,-3.703631079877799,2.5401597622199406,-2.897189425062835,3.3987828160327536,111.55250000000001,8.8125,94.99,129.99
PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,184,-0.5663140248712216,0.030924381632299158,0.23499030479053296,-2.4099463395990997,0.016950849914135747,-1.0299696535808665,-0.10265839616157674,-1.0288285458639757,-0.05571005487417304,740.0267934782609,7.271739130434782,552.95,1128.99
JOBY GorillaPod SLR Zoom. Flexible Tripod with Ballhead Bundle for DSLR and Mirrorless Cameras Up To 3kg. (6.6lbs).,21,-0.5360913957256446,0.009278657658406742,1.2708527119190742,-0.42183597729127087,0.6778792105755385,-3.1960166913822414,2.1238338999309523,-3.346291089982699,2.308930199103402,46.58190476190477,2.5238095238095237,36.99,55.66
PowerShot G5 X Digital Camera Free Accessory Kit,66,-0.5265767355345028,0.014834961996201046,0.5363928217228431,-0.9816998181355001,0.3299443859095543,-1.5981445818533697,0.5449911107843641,-1.6695744404433974,0.5070642699308767,880.3696969696966,6.666666666666667,592.0,1228.99
Apple - Pre-owned 9.7-inch iPad Pro - 32GB - Space gray,25,-0.5210583350272441,0.023220964249384357,0.7046613791058031,-0.7394450022058162,0.46711736955865424,-1.9787614596828402,0.9366447896283522,-2.0259124516763913,0.8317433761416313,474.39279999999997,2.92,381.99,599.0
SanDisk - Ultra 200GB microSDXC UHS-I Memory Card,30,-0.5201327676500644,0.007576196009710268,1.125014666237611,-0.4623342106192674,0.6474143421009475,-2.8246208445955796,1.784355309295451,-2.2070604423607416,2.171202495735358,86.47666666666663,3.466666666666667,76.95,101.95
Apple - iPad mini 4 Wi-Fi + Cellular 128GB - Sprint - Silver,37,-0.515972673530043,0.6075703703699171,0.07009310218792092,-7.361247504022729,1.3138473748914103e-08,-0.6582692359974026,-0.3736761110626833,-0.6286140967419694,-0.41781503806278936,181.64702702702704,11.594594594594595,17.92,729.99
